,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
30,lcracing92,Luis Calderón,319932465,1.24658E+18,/lcracing92/status/1246577251417645056,04-04-2020 23:15,1586042151,"Hey, @dunkindonuts! You want to help make it happen??

Sorry, Conor. Had to try to ask. Worth a shot, right?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a>! You want to help make it happen??

Sorry, Conor. Had to try to ask. Worth a shot, right?</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24657E+18,"[{'screen_name': 'ConorDaly22', 'user_id': '118921833'}, {'screen_name': 'nateryan', 'user_id': '18029746'}]"
31,mkeggers7,Megan M,2948062503,1.24657E+18,/mkeggers7/status/1246574962321825792,04-04-2020 23:06,1586041605,@dunkindonuts thank you thank you thank you for setting up our ICU this am with enough coffee and tasty donuts to feed and caffeinate everyone #dunkin #covid19 #nursesneedcaffeine,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> thank you thank you thank you for setting up our ICU this am with enough coffee and tasty donuts to feed and caffeinate everyone<img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""💕"" aria-label=""Emoji: Two hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Two hearts""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""💕"" aria-label=""Emoji: Two hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Two hearts""/><img alt=""☕️"" aria-label=""Emoji: Hot beverage"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2615.png"" title=""Hot beverage""/><img alt=""☕️"" aria-label=""Emoji: Hot beverage"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2615.png"" title=""Hot beverage""/><img alt=""🍩"" aria-label=""Emoji: Doughnut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f369.png"" title=""Doughnut""/><img alt=""🍩"" aria-label=""Emoji: Doughnut"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f369.png"" title=""Doughnut""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dunkin?src=hash""><s>#</s><b>dunkin</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b>covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nursesneedcaffeine?src=hash""><s>#</s><b>nursesneedcaffeine</b></a></p>",[],"['dunkin', 'covid19', 'nursesneedcaffeine']",FALSE,[],,0,0,0,FALSE,FALSE,,[]
32,Rima90751139,Rima,1.21428E+18,1.24657E+18,/Rima90751139/status/1246574288569872384,04-04-2020 23:04,1586041445,well good,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">well good</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24648E+18,"[{'screen_name': 'Mads_Mcb', 'user_id': '1245328384680493067'}, {'screen_name': 'charlidamelio', 'user_id': '1016008321'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
33,cookiecrispss1,cookiecrispss,1.18494E+18,1.24657E+18,/cookiecrispss1/status/1246572604510568451,04-04-2020 22:57,1586041043,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> how do i get a doughnut in these trying times</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
34,cookiecrispss1,cookiecrispss,1.18494E+18,1.24657E+18,/cookiecrispss1/status/1246572357914963968,04-04-2020 22:56,1586040984,HOLY SHIT,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HOLY SHIT</p>",[],[],FALSE,[],,2,1,1,TRUE,TRUE,1.21679E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}, {'screen_name': 'RoyTheLucario', 'user_id': '921934105155129344'}]"
35,Um_Hamza84,Zainab 𖧵,9.11805E+17,1.24657E+18,/Um_Hamza84/status/1246569944944386049,04-04-2020 22:46,1586040409,My daughter bought for me as a gift a few years ago. I LOVE pusheen!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My daughter bought for me as a gift a few years ago. I LOVE pusheen!</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24656E+18,"[{'screen_name': 'AnnieSong62', 'user_id': '1225930234819559424'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
36,charline1073,𝑪𝒉𝒂✨,1.18207E+18,1.24657E+18,/charline1073/status/1246569780720463872,04-04-2020 22:46,1586040370,I went on @charlidamelio Twitter and i realized that after 8 months living in the usa i never had @dunkindonuts and i feel like I’m missing something yk,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I went on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1016008321"" dir=""ltr"" href=""/charlidamelio""><s>@</s><b>charlidamelio</b></a> Twitter and i realized that after 8 months living in the usa i never had <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> and i feel like I’m missing something yk</p>",[],[],FALSE,[],,4,0,2,TRUE,FALSE,,[]
37,NOSHAMEDOBRIK,madi. nsfr.,1.23682E+18,1.24657E+18,/NOSHAMEDOBRIK/status/1246567094273130501,04-04-2020 22:35,1586039730,"who cares, you were out of glazed donuts today. you can’t be redeemed now.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">who cares, you were out of glazed donuts today. you can’t be redeemed now.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.2406E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
38,bvkv09,Ben Vaughan,105193712,1.24657E+18,/bvkv09/status/1246565817862455296,04-04-2020 22:30,1586039425,"Big thanks to @MOD_Knoxville and @dunkindonuts for delivering coffee and donuts to the NICU at @utmedicalcenter. Grateful for the work these ladies do every day, but even moreso during this current situation.pic.twitter.com/oo4ezqvPAT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Big thanks to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1269957668"" dir=""ltr"" href=""/MOD_Knoxville""><s>@</s><b>MOD_Knoxville</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> for delivering coffee and donuts to the NICU at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15530618"" dir=""ltr"" href=""/utmedicalcenter""><s>@</s><b>utmedicalcenter</b></a>. Grateful for the work these ladies do every day, but even moreso during this current situation.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oo4ezqvPAT"">pic.twitter.com/oo4ezqvPAT</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EUyxAIcXkAEVvyT.jpg'],,2,0,0,FALSE,FALSE,,[]
39,jhaidet,Josh,14445481,1.24656E+18,/jhaidet/status/1246564019940593664,04-04-2020 22:23,1586038997,What?! First I have saw this. I’m wondering how it lands,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What?! First I have saw this. I’m wondering how it lands</p>",[],[],FALSE,[],,2,0,0,FALSE,TRUE,1.24647E+18,"[{'screen_name': 'Danielle_onTV', 'user_id': '302169477'}, {'screen_name': 'ChipotleTweets', 'user_id': '141341662'}]"
40,tayyymarieee_,Milk Marie 💋💦,217067767,1.24656E+18,/tayyymarieee_/status/1246563298138566656,04-04-2020 22:20,1586038824,I really want an iced coffee from @dunkindonuts ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I really want an iced coffee from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],FALSE,[],,2,1,0,FALSE,FALSE,,[]
41,guzmanroxanne23,Roxxxiiiii,987846385,1.24656E+18,/guzmanroxanne23/status/1246559217919479808,04-04-2020 22:04,1586037852,"First thanks to @TMobile for my .10 off at shell while using my @FuelRewards, second thanks to @dunkindonuts for pairing up with fuelrewards! I managed to save $1.45 and only had to pay $2.98 for gas! I didnt have to break my bank at all! That's more money I can use for lunch! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">First thanks to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17338082"" dir=""ltr"" href=""/TMobile""><s>@</s><b>TMobile</b></a> for my .10 off at shell while using my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""275174073"" dir=""ltr"" href=""/FuelRewards""><s>@</s><b>FuelRewards</b></a>, second thanks to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> for pairing up with fuelrewards! I managed to save $1.45 and only had to pay $2.98 for gas! I didnt have to break my bank at all! That's more money I can use for lunch! <img alt=""🤣"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/></p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
42,BaseballPoodle,BaseballPoodle,8.72953E+17,1.24656E+18,/BaseballPoodle/status/1246557255526424587,04-04-2020 21:56,1586037384,Hanging framed art.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hanging framed art.</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.24641E+18,"[{'screen_name': 'GoYardGoats', 'user_id': '3092798350'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
43,diana_luisa_,Dee 🌞,175522335,1.24655E+18,/diana_luisa_/status/1246552692190777345,04-04-2020 21:38,1586036296,I just had a dream that I ordered 36 donuts from @dunkindonuts and then the police came to my house because they thought I was having a party and I had to explain that I was just hungry and craving donuts ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just had a dream that I ordered 36 donuts from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> and then the police came to my house because they thought I was having a party and I had to explain that I was just hungry and craving donuts <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],[],FALSE,[],,9,0,0,FALSE,FALSE,,[]
44,KD4ZNE,JASON SCHATTEN,171733277,1.24655E+18,/KD4ZNE/status/1246552184931733504,04-04-2020 21:36,1586036175,If this is true then why was my 18 year old daughter that worked at Dunkin for 2 years mistreated by her new manager today and forced to quit? Especially at a time like this?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If this is true then why was my 18 year old daughter that worked at Dunkin for 2 years mistreated by her new manager today and forced to quit? Especially at a time like this?</p>",[],[],FALSE,[],,3,0,2,TRUE,TRUE,1.24622E+18,"[{'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
45,NOSHAMEDOBRIK,madi. nsfr.,1.23682E+18,1.24655E+18,/NOSHAMEDOBRIK/status/1246551405332180995,04-04-2020 21:33,1586035989,#NAME?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> literally i hate you guys. what kinda donut place runs out of glazed donuts. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17944853"" dir=""ltr"" href=""/krispykreme""><s>@</s><b>krispykreme</b></a> would never do this is me<img alt=""💔"" aria-label=""Emoji: Broken heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f494.png"" title=""Broken heart""/><img alt=""😔"" aria-label=""Emoji: Pensive face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f614.png"" title=""Pensive face""/></p>",[],[],FALSE,[],,0,0,1,TRUE,FALSE,,[]
46,TeshawnEdmonds,Teshawn LeVarr Edmonds,19243536,1.24655E+18,/TeshawnEdmonds/status/1246550899570417664,04-04-2020 21:31,1586035868,"I'm at @DunkinDonuts in Brooklyn, NY w/ @kimbu18 @pattydukesnychttps://www.swarmapp.com/c/cz86oRUcxRP ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>DunkinDonuts</strong></b></a> in Brooklyn, NY w/ <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117851992"" dir=""ltr"" href=""/kimbu18""><s>@</s><b>kimbu18</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17922456"" dir=""ltr"" href=""/pattydukesnyc""><s>@</s><b>pattydukesnyc</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.swarmapp.com/c/cz86oRUcxRP"" dir=""ltr"" href=""https://t.co/v38uBC7N19"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.swarmapp.com/c/cz86oRUcxRP""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">swarmapp.com/c/cz86oRUcxRP</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://www.swarmapp.com/c/cz86oRUcxRP'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[]
47,NickTatted23,TheChosenOne,825646526,1.24655E+18,/NickTatted23/status/1246547345375985665,04-04-2020 21:17,1586035021,I just don’t get how people can’t stay home  I been around work since 12pm and we already had 317 come to my job today ... Americans really can’t live without @dunkindonuts it’s so sad ! Stay home !,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just don’t get how people can’t stay home <img alt=""🤦🏻‍♂️"" aria-label=""Emoji: Man facepalming (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f926-1f3fb-200d-2642-fe0f.png"" title=""Man facepalming (light skin tone)""/> I been around work since 12pm and we already had 317 come to my job today ... Americans really can’t live without <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> it’s so sad ! Stay home !</p>",[],[],FALSE,[],,1,0,0,FALSE,FALSE,,[]
48,simoncarrington,Si Carrington ™️,22791609,1.24654E+18,/simoncarrington/status/1246542865968349185,04-04-2020 20:59,1586033953,Or even @krispykremeUK please can you help. I love your range myself.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Or even <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18355475"" dir=""ltr"" href=""/krispykremeUK""><s>@</s><b>krispykremeUK</b></a> please can you help. I love your range myself.</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.24654E+18,"[{'screen_name': 'Cydney71', 'user_id': '361047542'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
49,Cydney71,Katie Lynch,361047542,1.24654E+18,/Cydney71/status/1246542237007306754,04-04-2020 20:56,1586033803,What a fantastic gesture!!!!! Everyone loves an original glazed donut!!!!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What a fantastic gesture!!!!! Everyone loves an original glazed donut!!!!!</p>",[],[],FALSE,[],,1,0,1,TRUE,TRUE,1.24654E+18,"[{'screen_name': 'simoncarrington', 'user_id': '22791609'}, {'screen_name': 'dunkindonuts', 'user_id': '8771022'}]"
50,simoncarrington,Si Carrington ™️,22791609,1.24654E+18,/simoncarrington/status/1246541494795853827,04-04-2020 20:53,1586033626,"Dear @dunkindonuts how would I get 2000 doughnuts sent to every hospital in the northwest of #England ? As a tiny gesture, clapping is great, but eating is better. What do you want from me?? Please help. I urge you.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dear <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""8771022"" dir=""ltr"" href=""/dunkindonuts""><s>@</s><b><strong>dunkindonuts</strong></b></a> how would I get 2000 doughnuts sent to every hospital in the northwest of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/England?src=hash""><s>#</s><b>England</b></a> ? As a tiny gesture, clapping is great, but eating is better. What do you want from me?? Please help. I urge you.</p>",[],['England'],FALSE,[],,1,0,1,TRUE,FALSE,,[]
